sample_order,dataset_index,label,channel,channel_index,shap_value,feature_value
33,257257,-1,ΔT,11,0.013595311711858127,-0.02007794752717018
34,201369,-1,Feature 1,0,0.029133751569515195,-0.9937041401863098
34,201369,-1,Feature 2,1,-0.012495440496556523,-0.5221561193466187
34,201369,-1,Feature 3,2,0.013429296973058034,-0.4943294823169708
34,201369,-1,Feature 4,3,0.016488137152241733,-0.4334259629249573
34,201369,-1,Feature 5,4,-0.017730221219626165,0.628649115562439
34,201369,-1,FIS,5,0.010428726838712194,-0.5861921906471252
34,201369,-1,Ag,6,-0.008840649015890692,-0.295706182718277
34,201369,-1,As,7,0.01227605675131268,-0.33476847410202026
34,201369,-1,Au,8,-0.026345907031184824,-0.23487386107444763
34,201369,-1,Cu,9,0.014603578275119999,-0.41391241550445557
34,201369,-1,Sb,10,0.006128591492359107,-0.41103625297546387
34,201369,-1,ΔT,11,-0.06540755689423745,-2.094580888748169
35,241196,-1,Feature 1,0,0.028553404531070175,-0.9943763017654419
35,241196,-1,Feature 2,1,-0.016554603926474662,-0.5238384008407593
35,241196,-1,Feature 3,2,0.03356608892377245,-0.4971201419830322
35,241196,-1,Feature 4,3,0.02220570170791878,-0.4352450966835022
35,241196,-1,Feature 5,4,-0.006494938285290143,0.6295871734619141
35,241196,-1,FIS,5,0.00022301900766942586,-0.5859513878822327
35,241196,-1,Ag,6,0.003464610084910468,-0.38479354977607727
35,241196,-1,As,7,-0.020049218730932135,-0.6676204204559326
35,241196,-1,Au,8,-0.05275755141059518,-0.3370037078857422
35,241196,-1,Cu,9,0.013980959981670982,-0.2890636920928955
35,241196,-1,Sb,10,0.008361541153595147,-0.225552499294281
35,241196,-1,ΔT,11,0.015790120846982354,0.2510606646537781
36,144927,-1,Feature 1,0,-0.016656057448251056,-0.3328573703765869
36,144927,-1,Feature 2,1,0.004032905273258939,0.6674951910972595
36,144927,-1,Feature 3,2,-0.05858182705124907,1.144805669784546
36,144927,-1,Feature 4,3,-0.035673006988083344,1.0976169109344482
36,144927,-1,Feature 5,4,0.02817190035863086,-0.08919016271829605
36,144927,-1,FIS,5,0.009757160312249253,-0.5791721343994141
36,144927,-1,Ag,6,6.48593630636184e-05,-0.15288850665092468
36,144927,-1,As,7,-0.006060458640651501,-0.18731988966464996
36,144927,-1,Au,8,-0.009115085860603287,-0.18894927203655243
36,144927,-1,Cu,9,0.02894417515448195,-0.01811237446963787
36,144927,-1,Sb,10,0.004742544153979581,-0.31224942207336426
36,144927,-1,ΔT,11,0.007833403655212205,-1.4137696027755737
37,166828,-1,Feature 1,0,-0.019195793230405128,-0.3527209162712097
37,166828,-1,Feature 2,1,-0.09769094199924035,0.611722469329834
37,166828,-1,Feature 3,2,-0.10633910382168918,1.0929145812988281
37,166828,-1,Feature 4,3,-0.035343047883348445,1.0474159717559814
37,166828,-1,Feature 5,4,-0.05218452028929123,-0.057543084025382996
37,166828,-1,FIS,5,-0.10168901074453517,0.5540464520454407
37,166828,-1,Ag,6,0.09410626497098486,2.090502977371216
37,166828,-1,As,7,0.026231925331777463,0.4349196255207062
37,166828,-1,Au,8,0.7571868634115878,2.9873046875
37,166828,-1,Cu,9,0.2563914949613843,1.6742024421691895
37,166828,-1,Sb,10,0.009381854305018835,-0.24736343324184418
37,166828,-1,ΔT,11,0.014577682431900774,0.3178693652153015
38,242095,-1,Feature 1,0,0.018191773991503422,-0.8302471041679382
38,242095,-1,Feature 2,1,0.0015949943952435722,-0.1452350914478302
38,242095,-1,Feature 3,2,-0.02747276531950369,-0.06611877679824829
38,242095,-1,Feature 4,3,0.04066961005140449,0.00033728612470440567
38,242095,-1,Feature 5,4,0.02760402949102588,0.42563149333000183
38,242095,-1,FIS,5,0.005183325081266858,0.0031809373758733273
38,242095,-1,Ag,6,0.003970271386858228,-0.23329779505729675
38,242095,-1,As,7,-0.0014412506748242332,0.11046150326728821
38,242095,-1,Au,8,-0.05375572218896813,-0.3372417092323303
38,242095,-1,Cu,9,0.014700333004302294,0.28037509322166443
38,242095,-1,Sb,10,-0.035524228892871684,0.7170146703720093
38,242095,-1,ΔT,11,0.045669074549009786,0.9795072674751282
39,142322,-1,Feature 1,0,0.0252983377989633,-0.8699837327003479
39,142322,-1,Feature 2,1,-0.048120406636998014,-1.0808767080307007
39,142322,-1,Feature 3,2,0.03791945714700987,-0.5228912830352783
39,142322,-1,Feature 4,3,-0.0045841782354905545,-0.7271440029144287
39,142322,-1,Feature 5,4,-0.0170298079456073,0.7676010727882385
39,142322,-1,FIS,5,0.01346687350870863,-0.16020114719867706
39,142322,-1,Ag,6,-0.002278764449409464,-0.016938554123044014
39,142322,-1,As,7,0.011123042913665889,0.10473492741584778
39,142322,-1,Au,8,-0.012822493299251204,-0.35689419507980347
39,142322,-1,Cu,9,0.006428561372415438,-0.16401298344135284
39,142322,-1,Sb,10,0.020410157145446025,-0.3239170014858246
39,142322,-1,ΔT,11,0.03094971293950508,-0.32642701268196106
40,299646,-1,Feature 1,0,0.018651425628457757,-0.9337643384933472
40,299646,-1,Feature 2,1,-0.010527572417438614,-0.3794977068901062
40,299646,-1,Feature 3,2,0.013230493585983211,-0.33194074034690857
40,299646,-1,Feature 4,3,0.034414255396190585,-0.2686653435230255
40,299646,-1,Feature 5,4,-0.010964792130565691,0.5514219999313354
40,299646,-1,FIS,5,0.013349025916549951,-0.3537917733192444
40,299646,-1,Ag,6,-0.0013012367461025477,-0.5017803311347961
40,299646,-1,As,7,-0.0068996171084745855,-0.5374797582626343
40,299646,-1,Au,8,-0.02069276037428084,-0.3274029493331909
40,299646,-1,Cu,9,0.0019059892746490982,-0.36791929602622986
40,299646,-1,Sb,10,0.019063874118440984,-0.6974484920501709
40,299646,-1,ΔT,11,0.019001182969125424,0.43169331550598145
41,47111,-1,Feature 1,0,-0.049897707570863134,0.8437225818634033
41,47111,-1,Feature 2,1,0.01620012773818676,0.3878600001335144
41,47111,-1,Feature 3,2,-0.015165090406269413,-0.19465169310569763
41,47111,-1,Feature 4,3,0.037773975859533494,0.008219331502914429
41,47111,-1,Feature 5,4,0.021037883314486323,0.23950402438640594
41,47111,-1,FIS,5,0.005176535955732875,-0.5861945152282715
41,47111,-1,Ag,6,-0.0012091617839301014,-0.056182537227869034
41,47111,-1,As,7,0.004406316811400799,0.019344275817275047
41,47111,-1,Au,8,-0.022463412622879795,-0.19132454693317413
41,47111,-1,Cu,9,0.0074996680469567945,0.691089928150177
41,47111,-1,Sb,10,0.005600609291006601,0.10707253217697144
41,47111,-1,ΔT,11,-0.006251608116948229,1.3782272338867188
42,7381,-1,Feature 1,0,-0.029719801423352194,0.4521752893924713
42,7381,-1,Feature 2,1,0.026347924784953677,1.0341830253601074
42,7381,-1,Feature 3,2,-0.001243152326085252,0.30749696493148804
42,7381,-1,Feature 4,3,0.0026339728831974688,0.30399569869041443
42,7381,-1,Feature 5,4,0.021311641559225904,-0.3209209144115448
42,7381,-1,FIS,5,-0.005978969826586485,-0.5854642987251282
42,7381,-1,Ag,6,0.009253995290511605,-0.3894988000392914
42,7381,-1,As,7,-0.008734490078953886,0.07941034436225891
42,7381,-1,Au,8,-0.011831235568389222,-0.3466431498527527
42,7381,-1,Cu,9,0.006343180560981995,-0.2429453730583191
42,7381,-1,Sb,10,-0.004397398307495584,0.19626112282276154
42,7381,-1,ΔT,11,0.019332685372112215,-0.5417807102203369
43,132472,-1,Feature 1,0,0.010275192711467344,-0.25826504826545715
43,132472,-1,Feature 2,1,0.005888494639318717,-0.766539990901947
43,132472,-1,Feature 3,2,0.02595484959347688,-0.539688229560852
43,132472,-1,Feature 4,3,-0.0005525100442260054,-0.5733359456062317
43,132472,-1,Feature 5,4,0.02595696729365516,0.22851957380771637
43,132472,-1,FIS,5,0.0016437497583179697,1.7221744060516357
43,132472,-1,Ag,6,0.00807255446118543,0.3092937171459198
43,132472,-1,As,7,0.005357705001271991,0.21400684118270874
43,132472,-1,Au,8,-0.004086707251450458,-0.05283809080719948
43,132472,-1,Cu,9,-0.001450059721731999,-0.4647481441497803
43,132472,-1,Sb,10,0.009087354736844277,0.025123413652181625
43,132472,-1,ΔT,11,0.01799674390736837,-0.594048798084259
44,63903,-1,Feature 1,0,0.01676072569796992,-0.431902140378952
44,63903,-1,Feature 2,1,-0.05430426778603739,-0.9862743616104126
44,63903,-1,Feature 3,2,0.013288007410848573,-0.6757998466491699
44,63903,-1,Feature 4,3,-0.009135515999745226,-0.8506346344947815
44,63903,-1,Feature 5,4,0.0009628472681814591,0.7209282517433167
44,63903,-1,FIS,5,0.00032017017352635837,-0.5855839252471924
44,63903,-1,Ag,6,0.003582252668955029,-0.44020476937294006
44,63903,-1,As,7,0.004697291270363991,-0.1495474874973297
44,63903,-1,Au,8,-0.04680437029610748,-0.3349159359931946
44,63903,-1,Cu,9,0.01599554977203096,-0.38231900334358215
44,63903,-1,Sb,10,0.0019041303721494046,0.23187629878520966
44,63903,-1,ΔT,11,0.016036435274904618,-0.05811887979507446
45,124631,-1,Feature 1,0,0.07018638683188136,-1.3718887567520142
45,124631,-1,Feature 2,1,-0.07780097900561589,-1.8102198839187622
45,124631,-1,Feature 3,2,-0.044761471090146374,-2.986344814300537
45,124631,-1,Feature 4,3,0.053823212636809024,-0.5229874849319458
45,124631,-1,Feature 5,4,-0.0773112370843415,1.5538073778152466
45,124631,-1,FIS,5,0.001075087145162304,-0.5861673355102539
45,124631,-1,Ag,6,-0.0005701403246123486,-0.27148786187171936
45,124631,-1,As,7,0.0181756107290448,-0.30277809500694275
45,124631,-1,Au,8,-0.026768312181686196,-0.32368728518486023
45,124631,-1,Cu,9,0.009527141255563457,-0.2031121402978897
45,124631,-1,Sb,10,0.0012401226897655025,-0.20831610262393951
45,124631,-1,ΔT,11,0.012365424404051969,-0.8381177186965942
46,147593,-1,Feature 1,0,0.007959152479914734,-0.8864960670471191
46,147593,-1,Feature 2,1,-0.027077267741506896,-1.0295380353927612
46,147593,-1,Feature 3,2,0.016466330911148384,-0.5272954702377319
46,147593,-1,Feature 4,3,0.021532233984126327,-0.7035459280014038
46,147593,-1,Feature 5,4,-0.005605955207459301,0.7571426630020142
46,147593,-1,FIS,5,0.0011417413972759677,-0.584992527961731
46,147593,-1,Ag,6,0.011200597852782474,0.6641432046890259
46,147593,-1,As,7,-0.09382675475682858,1.6927695274353027
46,147593,-1,Au,8,-0.04135410595668135,-0.2891952395439148
46,147593,-1,Cu,9,0.033075933561699945,-0.3261058032512665
46,147593,-1,Sb,10,0.0035311059588375993,0.052701689302921295
46,147593,-1,ΔT,11,-0.01707191709752267,-1.2588211297988892
47,3874,-1,Feature 1,0,-0.01653530477799398,0.7504733800888062
47,3874,-1,Feature 2,1,0.02375445413990481,1.2500360012054443
47,3874,-1,Feature 3,2,0.013178179244543016,0.2551262676715851
47,3874,-1,Feature 4,3,0.007774577137198176,0.2297789454460144
47,3874,-1,Feature 5,4,0.008415808552472275,-0.32503244280815125
47,3874,-1,FIS,5,-0.00019286466306901815,0.5408931970596313
47,3874,-1,Ag,6,0.010215875642589226,-0.4292886555194855
47,3874,-1,As,7,-0.0031883164874097454,0.1723308265209198
47,3874,-1,Au,8,-0.02643704288756539,-0.30815887451171875
47,3874,-1,Cu,9,0.009035454052275495,-0.09065722674131393
47,3874,-1,Sb,10,-0.013328058753125647,0.38254061341285706
47,3874,-1,ΔT,11,0.019844875099880508,-0.12465348839759827
48,273095,-1,Feature 1,0,-0.005823479128172756,0.06756831705570221
48,273095,-1,Feature 2,1,0.00011847213054490766,0.9680072069168091
48,273095,-1,Feature 3,2,-0.008979671824443154,0.34274813532829285
48,273095,-1,Feature 4,3,0.01631474544867418,-0.04896095022559166
48,273095,-1,Feature 5,4,0.024536953879184562,-0.4596976339817047
48,273095,-1,FIS,5,-0.015632440073541705,0.5878300070762634
48,273095,-1,Ag,6,-0.009887604807484338,0.02761279232800007
48,273095,-1,As,7,0.0020463108864790186,-0.10039098560810089
48,273095,-1,Au,8,-0.010479953211918358,-0.15913257002830505
48,273095,-1,Cu,9,-0.014943647820499686,1.0295016765594482
48,273095,-1,Sb,10,-0.00474711060893472,0.0871257334947586
48,273095,-1,ΔT,11,0.008276277818957394,0.4317740499973297
49,258038,-1,Feature 1,0,-0.02256042633221852,0.29453498125076294
49,258038,-1,Feature 2,1,0.012016676152156583,0.1214231550693512
49,258038,-1,Feature 3,2,-0.0006347157486060902,-0.33185362815856934
49,258038,-1,Feature 4,3,0.024120339435941458,0.04127645865082741
49,258038,-1,Feature 5,4,0.0018910774347023886,0.48502448201179504
49,258038,-1,FIS,5,0.012609945748488548,-0.5861921906471252
49,258038,-1,Ag,6,0.006610465597821549,-0.2680447995662689
49,258038,-1,As,7,-0.0037208052385861857,-0.32098451256752014
49,258038,-1,Au,8,-0.02765709282672395,-0.2946719527244568
49,258038,-1,Cu,9,0.022089357613279733,-0.3816134035587311
49,258038,-1,Sb,10,0.0055250790764900925,-0.12320737540721893
49,258038,-1,ΔT,11,0.016482386696497875,0.6318557262420654
50,257303,-1,Feature 1,0,-0.060008351296478836,1.4435299634933472
50,257303,-1,Feature 2,1,-0.00573616014469896,0.40609434247016907
50,257303,-1,Feature 3,2,0.0009683537839029873,0.17432445287704468
50,257303,-1,Feature 4,3,0.030513832740454744,-0.8637792468070984
50,257303,-1,Feature 5,4,0.07352815767638869,-1.9474462270736694
50,257303,-1,FIS,5,-0.06813176983320524,0.8669866919517517
50,257303,-1,Ag,6,0.0046071869687913805,-0.33405062556266785
50,257303,-1,As,7,-0.005992756645213587,-0.6281766295433044
50,257303,-1,Au,8,0.026700604434594207,0.6679534316062927
50,257303,-1,Cu,9,0.020144459961761417,0.6118587255477905
50,257303,-1,Sb,10,0.025475571846321862,-0.5966746807098389
50,257303,-1,ΔT,11,0.015089270977251911,0.28292036056518555
51,81541,-1,Feature 1,0,0.02609088041171129,-0.7601771354675293
51,81541,-1,Feature 2,1,-0.055936563521680235,-1.1708587408065796
51,81541,-1,Feature 3,2,0.0401354342354372,-0.598560631275177
51,81541,-1,Feature 4,3,0.011737497046939147,-0.8352112770080566
51,81541,-1,Feature 5,4,-0.0072156281477645965,0.7933687567710876
51,81541,-1,FIS,5,0.005365998190241363,-0.35897448658943176
51,81541,-1,Ag,6,0.002794984709754718,-0.22658684849739075
51,81541,-1,As,7,-0.0020490547649373294,-0.3505985140800476
51,81541,-1,Au,8,-0.021675604052202577,-0.34489044547080994
51,81541,-1,Cu,9,0.019645982575478168,-0.3102322518825531
51,81541,-1,Sb,10,0.005945209335856323,-0.11934790015220642
51,81541,-1,ΔT,11,0.00848518315555697,-0.33410921692848206
52,136909,-1,Feature 1,0,0.027770319677489462,-0.8930490612983704
52,136909,-1,Feature 2,1,-0.07963658428043299,-1.2365611791610718
52,136909,-1,Feature 3,2,0.030933833195256805,-0.6841068863868713
52,136909,-1,Feature 4,3,0.02658407304058663,-0.7761070132255554
52,136909,-1,Feature 5,4,9.803171267570661e-05,0.8512130379676819
52,136909,-1,FIS,5,-0.005802386610345644,1.045559287071228
52,136909,-1,Ag,6,-0.05171872274474999,2.6567463874816895
52,136909,-1,As,7,0.005722617145589363,0.27422940731048584
52,136909,-1,Au,8,-0.04101878228800371,-0.202826589345932
52,136909,-1,Cu,9,-0.020666875092517748,-0.45190194249153137
52,136909,-1,Sb,10,0.011862896765223823,-0.21534524857997894
52,136909,-1,ΔT,11,0.00423250424522412,0.3067014813423157
53,307561,-1,Feature 1,0,0.027556428501415535,-0.9511315822601318
53,307561,-1,Feature 2,1,0.0035797069505742636,-0.4207480549812317
53,307561,-1,Feature 3,2,0.029804238754512605,-0.37913551926612854
53,307561,-1,Feature 4,3,-0.004948305621466823,-0.31636711955070496
53,307561,-1,Feature 5,4,-0.001124720255265046,0.5737825036048889
53,307561,-1,FIS,5,-0.006028749651115007,0.4655217230319977
53,307561,-1,Ag,6,-0.00023108406872322535,-0.2910346984863281
53,307561,-1,As,7,0.0016391674930062263,-0.45733001828193665
53,307561,-1,Au,8,-0.012804785466171786,-0.27883419394493103
53,307561,-1,Cu,9,-0.0005202215406629453,-0.4460180401802063
53,307561,-1,Sb,10,0.012274434534188718,-0.5940770506858826
53,307561,-1,ΔT,11,-0.006635369965586739,0.7269794940948486
54,302876,-1,Feature 1,0,0.03771574346350014,-0.9298691153526306
54,302876,-1,Feature 2,1,-0.06143268880818699,-1.1042591333389282
54,302876,-1,Feature 3,2,0.04043460518668987,-0.7431101202964783
54,302876,-1,Feature 4,3,0.002121702959749748,-0.31759336590766907
54,302876,-1,Feature 5,4,-0.026477328479374077,1.1085419654846191
54,302876,-1,FIS,5,-0.002816775842544318,-0.5861921906471252
54,302876,-1,Ag,6,0.004757548434349103,-0.2590756416320801
54,302876,-1,As,7,-0.020182502337271795,-0.6576383113861084
54,302876,-1,Au,8,-0.046676333407376744,-0.37611573934555054
54,302876,-1,Cu,9,0.01729290428249902,-0.03835335373878479
54,302876,-1,Sb,10,0.011887435719111905,-0.42134782671928406
54,302876,-1,ΔT,11,0.012632899716889544,0.28801777958869934
55,30394,-1,Feature 1,0,-0.0036464968187791477,0.09692071378231049
55,30394,-1,Feature 2,1,0.04092141204551293,1.769932508468628
55,30394,-1,Feature 3,2,0.00027121787737548333,2.0657765865325928
55,30394,-1,Feature 4,3,-0.03757043379841507,2.141845226287842
55,30394,-1,Feature 5,4,0.016978589605237123,-0.612339973449707
55,30394,-1,FIS,5,-0.028337180717688693,0.41041460633277893
55,30394,-1,Ag,6,0.004984323104757347,-0.20697087049484253
55,30394,-1,As,7,-0.010092706635908595,-0.5457183122634888
55,30394,-1,Au,8,-0.025381667823497222,0.1909799873828888
55,30394,-1,Cu,9,-0.011241165111344296,-0.17399974167346954
55,30394,-1,Sb,10,0.009525007031437905,-0.41881072521209717
55,30394,-1,ΔT,11,-0.08437277200179799,2.4100708961486816
56,151158,-1,Feature 1,0,0.039986760082396995,-0.5406447052955627
56,151158,-1,Feature 2,1,-0.019259651917707555,-0.628433108329773
56,151158,-1,Feature 3,2,0.031483025949725754,-0.7816228270530701
56,151158,-1,Feature 4,3,0.024780235150534385,-0.7397125363349915
56,151158,-1,Feature 5,4,-0.008203235132210197,0.6592793464660645
56,151158,-1,FIS,5,-0.009601669831631871,-0.5541638731956482
56,151158,-1,Ag,6,-0.006037627298656831,-0.35294467210769653
56,151158,-1,As,7,-0.004730403837682514,-0.376200407743454
56,151158,-1,Au,8,-0.023761720272694395,-0.37811434268951416
56,151158,-1,Cu,9,0.0113574091500487,-0.5768246054649353
56,151158,-1,Sb,10,0.005375985816054606,-0.41163352131843567
56,151158,-1,ΔT,11,-0.038213160027424954,-1.0878018140792847
57,209599,-1,Feature 1,0,-0.01698930206433051,0.29453498125076294
57,209599,-1,Feature 2,1,-0.0014005657758451237,0.1214231550693512
57,209599,-1,Feature 3,2,0.03157632827331312,-0.3320716619491577
57,209599,-1,Feature 4,3,0.003255508523089789,0.04120062664151192
57,209599,-1,Feature 5,4,-0.01572980432329795,0.48506832122802734
57,209599,-1,FIS,5,-0.006941037098533527,-0.5861921906471252
57,209599,-1,Ag,6,0.0025167949653349996,-0.2530263066291809
57,209599,-1,As,7,0.0015529025484138932,-0.15941427648067474
57,209599,-1,Au,8,-0.02045277669220847,-0.36804482340812683
57,209599,-1,Cu,9,-0.027715389029858574,1.0413748025894165
57,209599,-1,Sb,10,0.0053879737814808235,-0.08696630597114563
57,209599,-1,ΔT,11,-0.0008611363098123423,-0.7904526591300964
58,15280,-1,Feature 1,0,-0.01832670401886368,0.6165848970413208
58,15280,-1,Feature 2,1,0.025591475150723186,1.1530922651290894
58,15280,-1,Feature 3,2,0.009848455323050308,0.27880430221557617
58,15280,-1,Feature 4,3,0.002951185569531707,0.26307421922683716
58,15280,-1,Feature 5,4,0.020939787089870668,-0.32317689061164856
58,15280,-1,FIS,5,0.006278727818626304,-0.586123526096344
58,15280,-1,Ag,6,0.0031018654628068697,-0.34298914670944214
58,15280,-1,As,7,0.0005368070224202078,0.2748839259147644
58,15280,-1,Au,8,-0.023176672399056304,-0.37842586636543274
58,15280,-1,Cu,9,0.015155735209665252,0.06069198250770569
58,15280,-1,Sb,10,-0.0030065298436483374,0.17075559496879578
58,15280,-1,ΔT,11,0.0031734912410906865,0.4285224676132202
59,246583,-1,Feature 1,0,-0.025560051228940162,0.29453498125076294
59,246583,-1,Feature 2,1,0.004654775130302264,0.1214231550693512
59,246583,-1,Feature 3,2,-0.00611719241358537,-0.33185362815856934
59,246583,-1,Feature 4,3,0.02575993597756724,0.04127645865082741
59,246583,-1,Feature 5,4,-0.013788456123354663,0.48502448201179504
59,246583,-1,FIS,5,0.02483685030418115,-0.5861921906471252
59,246583,-1,Ag,6,0.0021434728355774475,-0.08675405383110046
59,246583,-1,As,7,-0.03339447385875987,0.8378955125808716
59,246583,-1,Au,8,-0.018975863964946015,-0.28570985794067383
59,246583,-1,Cu,9,0.0026313617330636285,0.6541047096252441
59,246583,-1,Sb,10,-0.03780680054228298,1.0464600324630737
59,246583,-1,ΔT,11,-0.16186703500587538,3.156049966812134
60,213981,-1,Feature 1,0,-0.031560654764880076,0.4608922302722931
60,213981,-1,Feature 2,1,0.0031523473753834108,0.27649497985839844
60,213981,-1,Feature 3,2,0.017660393383888463,-0.27281105518341064
60,213981,-1,Feature 4,3,0.012050041760896945,-0.1160302683711052
60,213981,-1,Feature 5,4,0.009998906313474462,0.0814322829246521
60,213981,-1,FIS,5,0.0020839129811612723,-0.5861921906471252
60,213981,-1,Ag,6,-0.002797395167368785,0.03023671731352806
60,213981,-1,As,7,-0.016094313299951125,0.5907201766967773
60,213981,-1,Au,8,-0.00465583456880216,-0.3280261754989624
60,213981,-1,Cu,9,-0.052500425360607055,1.5776182413101196
60,213981,-1,Sb,10,-0.051554486826676536,1.1025636196136475
60,213981,-1,ΔT,11,0.004535254180513337,-0.289424329996109
61,323,-1,Feature 1,0,-0.020331274139713144,0.4522940516471863
61,323,-1,Feature 2,1,0.027045251095714238,1.0342923402786255
61,323,-1,Feature 3,2,0.003428512081825248,0.30745336413383484
61,323,-1,Feature 4,3,-0.004032575782812877,0.3039603531360626
61,323,-1,Feature 5,4,0.008934727026894584,-0.3209238350391388
61,323,-1,FIS,5,0.002346914965978054,-0.5862717628479004
61,323,-1,Ag,6,0.007625686334976188,-0.45335742831230164
61,323,-1,As,7,0.00010816232578060089,0.08001554012298584
61,323,-1,Au,8,-0.006422181673230666,-0.3067406415939331
61,323,-1,Cu,9,0.00742801925615451,-0.34576916694641113
61,323,-1,Sb,10,-7.1799483792164e-05,0.2089449167251587
61,323,-1,ΔT,11,0.009073942957397725,-0.3746461868286133
62,41529,-1,Feature 1,0,-0.06207090466053858,1.1011676788330078
62,41529,-1,Feature 2,1,0.02704674058361943,1.3311687707901
62,41529,-1,Feature 3,2,-0.027054932458917307,0.9430978298187256
62,41529,-1,Feature 4,3,-0.03194057550121266,0.98677659034729
62,41529,-1,Feature 5,4,0.02353767298399658,-0.37478822469711304
62,41529,-1,FIS,5,-0.07778550300171973,1.2194997072219849
62,41529,-1,Ag,6,0.001255774905784209,-0.04736294597387314
62,41529,-1,As,7,-0.010195133425780559,-0.3745783269405365
62,41529,-1,Au,8,-0.002510271880674135,-0.30282559990882874
62,41529,-1,Cu,9,0.0027039691981586705,-0.1838357001543045
62,41529,-1,Sb,10,0.007396044920399021,-0.076861672103405
62,41529,-1,ΔT,11,-0.2771857742243521,2.3213083744049072
63,249269,-1,Feature 1,0,-0.00516964464677647,0.05913171172142029
63,249269,-1,Feature 2,1,0.016993464493542387,1.4259790182113647
63,249269,-1,Feature 3,2,-0.05634216794576614,1.6056466102600098
63,249269,-1,Feature 4,3,0.006584955052857545,1.752954363822937
63,249269,-1,Feature 5,4,0.006907140583942453,-0.3789055347442627
63,249269,-1,FIS,5,0.010458419531158267,-0.5861462354660034
63,249269,-1,Ag,6,0.0036001485707965112,-0.21069534122943878
63,249269,-1,As,7,-0.0026007094609334473,-0.3276503384113312
63,249269,-1,Au,8,-0.01420686909469111,-0.32429635524749756
63,249269,-1,Cu,9,0.020698035697788237,-0.31368350982666016
63,249269,-1,Sb,10,0.01298140983152849,-0.1940137892961502
63,249269,-1,ΔT,11,0.013458395566766758,-1.5830281972885132
64,174039,-1,Feature 1,0,0.076146025126845,-0.9951410889625549
64,174039,-1,Feature 2,1,-0.040490765785799784,-0.522667646408081
64,174039,-1,Feature 3,2,0.02246608681506596,-0.49402421712875366
64,174039,-1,Feature 4,3,0.029626787080114562,-0.4316343069076538
64,174039,-1,Feature 5,4,-0.025734508077020917,0.6293884515762329
64,174039,-1,FIS,5,-0.011102401575628779,-0.5502592325210571
64,174039,-1,Ag,6,0.014569883128089897,0.25915446877479553
64,174039,-1,As,7,0.03457510357219081,-0.6584500670433044
64,174039,-1,Au,8,-0.026334415876460012,-0.35442665219306946
64,174039,-1,Cu,9,-0.0011463086342113704,0.7471949458122253
64,174039,-1,Sb,10,0.0015005066229857825,-0.23582705855369568
64,174039,-1,ΔT,11,-0.0016066066814314948,-1.0687891244888306
65,264188,-1,Feature 1,0,-0.020288383648317917,0.29453498125076294
65,264188,-1,Feature 2,1,-0.0015292115538559485,0.1214231550693512
65,264188,-1,Feature 3,2,0.01632659271479082,-0.33185362815856934
65,264188,-1,Feature 4,3,0.002081907034491167,0.04127645865082741
65,264188,-1,Feature 5,4,-0.004018468431959846,0.48502448201179504
65,264188,-1,FIS,5,0.011368261865801945,-0.5861943364143372
65,264188,-1,Ag,6,0.0077144490803535935,-0.14992773532867432
65,264188,-1,As,7,-0.008305020087291374,0.3332785964012146
65,264188,-1,Au,8,-0.04018752038081398,-0.3297145366668701
65,264188,-1,Cu,9,0.0038827211150228146,0.13077570497989655
65,264188,-1,Sb,10,-0.0019446126168600985,0.1534619778394699
65,264188,-1,ΔT,11,-0.02062213908176739,1.1687968969345093
66,231630,-1,Feature 1,0,-0.024573535607175626,0.2953663766384125
66,231630,-1,Feature 2,1,-0.011323539633320967,0.11647206544876099
66,231630,-1,Feature 3,2,0.02358045522710076,-0.34092357754707336
66,231630,-1,Feature 4,3,-0.003547361021559084,0.03396856039762497
66,231630,-1,Feature 5,4,-0.018637942536620374,0.4887298345565796
66,231630,-1,FIS,5,-0.03732461482907056,-0.5861921906471252
66,231630,-1,Ag,6,-0.0045079913371032735,-0.23561546206474304
66,231630,-1,As,7,0.0006654871739518852,-0.26332199573516846
66,231630,-1,Au,8,-0.03409447365449702,-0.32936400175094604
66,231630,-1,Cu,9,-0.09682752622623743,2.0043375492095947
66,231630,-1,Sb,10,0.003315280111333565,-0.16297480463981628
66,231630,-1,ΔT,11,-0.03554811122489866,-1.010223150253296
67,162971,-1,Feature 1,0,-0.031523628975638276,0.5465646386146545
67,162971,-1,Feature 2,1,-0.010446519365435922,-0.7038106918334961
67,162971,-1,Feature 3,2,0.04600970095867175,-1.511028528213501
67,162971,-1,Feature 4,3,0.030008912126377754,-1.123825192451477
67,162971,-1,Feature 5,4,-0.013135517267108349,0.9499444961547852
67,162971,-1,FIS,5,-0.00843321329780503,-0.5861921906471252
67,162971,-1,Ag,6,0.0032157746402574163,-0.5093007683753967
67,162971,-1,As,7,0.005569498021084028,-0.45172056555747986
67,162971,-1,Au,8,-0.04601358270274641,-0.34895792603492737
67,162971,-1,Cu,9,0.037485090559902685,-0.8678528666496277
67,162971,-1,Sb,10,0.006733043461784239,-0.3967491090297699
67,162971,-1,ΔT,11,0.033220604716953546,-0.2464318722486496
68,214951,-1,Feature 1,0,-0.013747944131727122,0.29453498125076294
68,214951,-1,Feature 2,1,-0.013373345985443867,0.1214231550693512
68,214951,-1,Feature 3,2,0.02424083399983078,-0.33185362815856934
68,214951,-1,Feature 4,3,-0.000680581392282218,0.04127645865082741
