sample_order,dataset_index,label,channel,channel_index,shap_value,feature_value
7,131627,-1,Feature 4,3,0.0450232629090631,-0.6178461909294128
7,131627,-1,Feature 5,4,0.01638009581913857,0.14686837792396545
7,131627,-1,FIS,5,0.03877448581118732,0.8696214556694031
7,131627,-1,Ag,6,0.0647885651565131,2.139500856399536
7,131627,-1,As,7,-0.015043951207223915,0.36960768699645996
7,131627,-1,Au,8,0.0027398504556118675,0.007585161831229925
7,131627,-1,Cu,9,-0.014290944944824795,-0.4731188714504242
7,131627,-1,Sb,10,0.003803472875558991,-0.1831386238336563
7,131627,-1,ΔT,11,-0.01749078369517565,0.07971526682376862
8,60164,-1,Feature 1,0,-0.006223130830377685,0.10684895515441895
8,60164,-1,Feature 2,1,-0.02150522688074644,1.28213632106781
8,60164,-1,Feature 3,2,-0.04753415562806855,1.4024428129196167
8,60164,-1,Feature 4,3,-0.05811569487313726,1.5471057891845703
8,60164,-1,Feature 5,4,0.004849870252992032,-0.30105024576187134
8,60164,-1,FIS,5,-0.02591373256545882,-0.5861924886703491
8,60164,-1,Ag,6,0.01583546691881935,0.2874999940395355
8,60164,-1,As,7,2.3092741788591993e-05,-0.10280684381723404
8,60164,-1,Au,8,0.04938904255717825,2.4160354137420654
8,60164,-1,Cu,9,0.054418450222547855,1.8021668195724487
8,60164,-1,Sb,10,0.010137428936342641,-0.33713245391845703
8,60164,-1,ΔT,11,0.01761815606560932,0.13888193666934967
9,97255,-1,Feature 1,0,-0.04971201737315652,0.43875083327293396
9,97255,-1,Feature 2,1,-0.022899815676493372,-0.6352851390838623
9,97255,-1,Feature 3,2,-0.030833936922880747,-1.06827974319458
9,97255,-1,Feature 4,3,0.024268246113653604,-0.9580793976783752
9,97255,-1,Feature 5,4,0.010378354860167789,0.5612054467201233
9,97255,-1,FIS,5,0.0016445202510205488,0.36105501651763916
9,97255,-1,Ag,6,0.03131419498443004,0.260482519865036
9,97255,-1,As,7,-0.013824554780228478,0.5220654606819153
9,97255,-1,Au,8,-0.008992115781342269,-0.2209412306547165
9,97255,-1,Cu,9,0.010119091859692822,-0.1987987607717514
9,97255,-1,Sb,10,0.014621682952165276,-0.3378054201602936
9,97255,-1,ΔT,11,0.023806697566176482,-0.0803816020488739
10,297718,-1,Feature 1,0,0.005789530060994084,-1.2268534898757935
10,297718,-1,Feature 2,1,-0.03403695335342794,-1.6639864444732666
10,297718,-1,Feature 3,2,0.01714154078681681,-1.553653359413147
10,297718,-1,Feature 4,3,0.032453020933544324,-0.19506004452705383
10,297718,-1,Feature 5,4,-0.010916495370549256,1.1665441989898682
10,297718,-1,FIS,5,-0.005834884386399586,-0.43633684515953064
10,297718,-1,Ag,6,-0.022189147383662025,-0.5174604058265686
10,297718,-1,As,7,0.017219062831138783,-0.2653902471065521
10,297718,-1,Au,8,-0.025186458207520978,-0.357126384973526
10,297718,-1,Cu,9,0.003920349531765253,-0.9604644775390625
10,297718,-1,Sb,10,0.0019680547970456655,-0.03755355253815651
10,297718,-1,ΔT,11,0.01888928389566399,-0.4254634380340576
11,297011,-1,Feature 1,0,0.03269433411966491,-0.9649028778076172
11,297011,-1,Feature 2,1,0.011749303673758002,-0.4536115527153015
11,297011,-1,Feature 3,2,0.02574037307331539,-0.4166758060455322
11,297011,-1,Feature 4,3,0.02254108397114885,-0.3542362153530121
11,297011,-1,Feature 5,4,0.003856420690587917,0.591581404209137
11,297011,-1,FIS,5,-0.0018611286821375906,1.2236074209213257
11,297011,-1,Ag,6,-0.02496096239939286,-0.5148702263832092
11,297011,-1,As,7,0.0009361540138772533,-0.5692483186721802
11,297011,-1,Au,8,-0.016229749714931414,-0.32208189368247986
11,297011,-1,Cu,9,-0.012985862912284757,-0.22890983521938324
11,297011,-1,Sb,10,0.033013138905492144,-0.7553625702857971
11,297011,-1,ΔT,11,0.00945563952084516,-0.039143070578575134
12,175252,-1,Feature 1,0,-0.008634848440919843,0.29453498125076294
12,175252,-1,Feature 2,1,-0.014523264969223192,0.1214231550693512
12,175252,-1,Feature 3,2,-0.013912431220716264,-0.33185362815856934
12,175252,-1,Feature 4,3,0.04228206532209698,0.04127645865082741
12,175252,-1,Feature 5,4,-0.0020248495743996793,0.48502448201179504
12,175252,-1,FIS,5,0.005672268814844334,-0.5861950516700745
12,175252,-1,Ag,6,-0.0050410242019839815,-0.5243040323257446
12,175252,-1,As,7,0.01070374637037369,-0.42954522371292114
12,175252,-1,Au,8,-0.0025351045460917845,-0.3520696759223938
12,175252,-1,Cu,9,0.015194134188344026,-0.9606268405914307
12,175252,-1,Sb,10,0.009965085181184784,-0.3129863142967224
12,175252,-1,ΔT,11,0.012161363358829495,-0.6306041479110718
13,256379,-1,Feature 1,0,0.06091821149930311,-0.9937184453010559
13,256379,-1,Feature 2,1,-0.014467281340504802,-0.5222765207290649
13,256379,-1,Feature 3,2,-0.002873169332218002,-0.49459108710289
13,256379,-1,Feature 4,3,0.021137090806156934,-0.4334613084793091
13,256379,-1,Feature 5,4,0.0028503676533307284,0.6287192702293396
13,256379,-1,FIS,5,-0.013878573657748888,-0.5861921906471252
13,256379,-1,Ag,6,-0.0017014887702677796,-0.26959386467933655
13,256379,-1,As,7,0.012237500318705356,-0.5855392813682556
13,256379,-1,Au,8,-0.016644189982590568,-0.2674781382083893
13,256379,-1,Cu,9,-0.004405842645426732,0.2962571978569031
13,256379,-1,Sb,10,0.02593450385803201,-0.5044392943382263
13,256379,-1,ΔT,11,0.00522319204142642,-0.03143462538719177
14,267593,-1,Feature 1,0,0.046265854318913446,-0.9344484210014343
14,267593,-1,Feature 2,1,-0.06605869794131745,-1.0625272989273071
14,267593,-1,Feature 3,2,-0.0021796954785218083,-0.7253755927085876
14,267593,-1,Feature 4,3,0.012995071067042714,-0.3258804380893707
14,267593,-1,Feature 5,4,0.010949240063784959,1.0741393566131592
14,267593,-1,FIS,5,-0.01954032656836912,-0.5861921906471252
14,267593,-1,Ag,6,-0.005658499760978995,-0.13553552329540253
14,267593,-1,As,7,-0.005192747504997507,-0.37379810214042664
14,267593,-1,Au,8,-0.011726905469957617,-0.3415381908416748
14,267593,-1,Cu,9,-0.007367179737504185,0.12974002957344055
14,267593,-1,Sb,10,0.010610941398246454,-0.23424723744392395
14,267593,-1,ΔT,11,0.02834156564455876,0.8900216221809387
15,31250,-1,Feature 1,0,-0.004138973357218423,0.6957018971443176
15,31250,-1,Feature 2,1,0.005430597247834488,1.508424997329712
15,31250,-1,Feature 3,2,0.04533925325198085,1.398518443107605
15,31250,-1,Feature 4,3,-0.060508109480075345,1.4550882577896118
15,31250,-1,Feature 5,4,0.028101968514778915,-0.4709976017475128
15,31250,-1,FIS,5,-0.004457271318200878,-0.5716547966003418
15,31250,-1,Ag,6,0.019454078527542128,0.2301899641752243
15,31250,-1,As,7,-0.03967955128999491,0.6278578042984009
15,31250,-1,Au,8,-0.0067329709434805094,-0.2113417237997055
15,31250,-1,Cu,9,-0.062130124843101084,3.1387109756469727
15,31250,-1,Sb,10,0.002173295337732973,0.372809499502182
15,31250,-1,ΔT,11,0.03795706828893916,0.8327962756156921
16,294247,-1,Feature 1,0,0.015096598589310704,-0.011363386176526546
16,294247,-1,Feature 2,1,0.05288971196454503,1.8165991306304932
16,294247,-1,Feature 3,2,0.015568491374139069,2.1866090297698975
16,294247,-1,Feature 4,3,-0.07937629238317928,2.2663753032684326
16,294247,-1,Feature 5,4,-0.007151691046748871,-0.6378592848777771
16,294247,-1,FIS,5,0.020913453745182376,-0.5848117470741272
16,294247,-1,Ag,6,-0.002163662777119012,-0.535987913608551
16,294247,-1,As,7,0.0050691492254688175,-0.4951726794242859
16,294247,-1,Au,8,-0.0001081109759689568,-0.37222200632095337
16,294247,-1,Cu,9,0.020278630112564457,-0.8963520526885986
16,294247,-1,Sb,10,0.009596779114469352,-0.2733602523803711
16,294247,-1,ΔT,11,0.004273787803028563,0.29046693444252014
17,110563,-1,Feature 1,0,0.005465367400313748,-0.010247079655528069
17,110563,-1,Feature 2,1,0.05795334848126046,1.8204011917114258
17,110563,-1,Feature 3,2,0.0161179238169126,2.1911439895629883
17,110563,-1,Feature 4,3,-0.0682349589601768,2.2695107460021973
17,110563,-1,Feature 5,4,-0.005146268745064271,-0.6395540833473206
17,110563,-1,FIS,5,0.010098765937288886,-0.5832383632659912
17,110563,-1,Ag,6,0.0008779303610258663,-0.30125147104263306
17,110563,-1,As,7,0.004715264405363682,-0.43872541189193726
17,110563,-1,Au,8,0.002307693623196407,-0.310049831867218
17,110563,-1,Cu,9,0.016569224622984626,-0.2264174222946167
17,110563,-1,Sb,10,0.0053916938509898146,-0.16953791677951813
17,110563,-1,ΔT,11,0.009584982339490039,-0.743157148361206
18,74445,-1,Feature 1,0,-0.004855863891421937,-0.009819542989134789
18,74445,-1,Feature 2,1,0.04768219835308631,1.8296196460723877
18,74445,-1,Feature 3,2,0.0010473064263487348,2.2002575397491455
18,74445,-1,Feature 4,3,-0.0716988215952088,2.2801859378814697
18,74445,-1,Feature 5,4,0.011948816702280913,-0.6442881226539612
18,74445,-1,FIS,5,0.014537334427506732,-0.586193323135376
18,74445,-1,Ag,6,0.0006326885280090219,-0.3010103106498718
18,74445,-1,As,7,-0.0004746570212062875,-0.19016961753368378
18,74445,-1,Au,8,0.0004919791588712454,0.12817245721817017
18,74445,-1,Cu,9,-0.0015855711055647718,0.30956149101257324
18,74445,-1,Sb,10,0.007392376467170274,-0.19741229712963104
18,74445,-1,ΔT,11,0.02715756346279126,-0.15201592445373535
19,81548,-1,Feature 1,0,-0.016209448566323257,0.2820892333984375
19,81548,-1,Feature 2,1,-0.006196285710002324,-0.9688059687614441
19,81548,-1,Feature 3,2,0.025791535305599543,-1.2874869108200073
19,81548,-1,Feature 4,3,0.0016923770420542055,-1.3544703722000122
19,81548,-1,Feature 5,4,0.0020301255495332785,0.7517600059509277
19,81548,-1,FIS,5,-0.006106205868991724,-0.5716077089309692
19,81548,-1,Ag,6,-0.005457019926730054,-0.26268839836120605
19,81548,-1,As,7,0.02388796997074704,-0.38924726843833923
19,81548,-1,Au,8,-0.010534756401210255,-0.3479018211364746
19,81548,-1,Cu,9,-3.8278830649222374e-05,-0.20223581790924072
19,81548,-1,Sb,10,0.0051705233950362466,-0.18416827917099
19,81548,-1,ΔT,11,0.03001979414390849,-0.44614213705062866
20,214877,-1,Feature 1,0,-0.010037884273289995,0.29453498125076294
20,214877,-1,Feature 2,1,-0.0050351514431793715,0.12136845290660858
20,214877,-1,Feature 3,2,-0.009026378206625872,-0.3320280611515045
20,214877,-1,Feature 4,3,0.028669705712981407,0.04111733287572861
20,214877,-1,Feature 5,4,0.00010213930288310823,0.48511219024658203
20,214877,-1,FIS,5,-0.012252005146726091,-0.5861921906471252
20,214877,-1,Ag,6,-0.009250621697847676,-0.17715664207935333
20,214877,-1,As,7,-0.03868032560039713,0.6746342778205872
20,214877,-1,Au,8,-0.012263832915090847,-0.3422514498233795
20,214877,-1,Cu,9,-0.01957989652784112,0.6647059917449951
20,214877,-1,Sb,10,-0.00023200695226989604,0.5043648481369019
20,214877,-1,ΔT,11,0.024762946645446163,-0.7480235695838928
21,222922,-1,Feature 1,0,-0.08587001520238118,1.9304832220077515
21,222922,-1,Feature 2,1,-0.009641611971492233,0.5854130983352661
21,222922,-1,Feature 3,2,0.013587878622380768,0.3102877736091614
21,222922,-1,Feature 4,3,0.04578360113430377,-0.9508188366889954
21,222922,-1,Feature 5,4,0.04957691942569978,-2.462402105331421
21,222922,-1,FIS,5,0.009158205494484241,-0.13000036776065826
21,222922,-1,Ag,6,-0.00188731106501418,-0.2972118854522705
21,222922,-1,As,7,-0.012989065677050656,-0.736103892326355
21,222922,-1,Au,8,-0.00034770580925080804,-0.25404268503189087
21,222922,-1,Cu,9,0.013293333446184425,0.3997410833835602
21,222922,-1,Sb,10,0.016122729274034322,-0.4196048378944397
21,222922,-1,ΔT,11,0.017566450568038874,0.43302837014198303
22,286200,-1,Feature 1,0,-0.005027262456807169,-0.026239173486828804
22,286200,-1,Feature 2,1,-0.014188580692585129,-0.03823311999440193
22,286200,-1,Feature 3,2,0.010804622978253957,-0.3729740083217621
22,286200,-1,Feature 4,3,0.03739910310052692,-0.07685713469982147
22,286200,-1,Feature 5,4,0.012482231846991676,0.5207977294921875
22,286200,-1,FIS,5,-0.05806805266083438,1.1190907955169678
22,286200,-1,Ag,6,-0.003312189840582388,-0.17263470590114594
22,286200,-1,As,7,0.00794659376147104,-0.5249431729316711
22,286200,-1,Au,8,-0.002280840309263842,-0.25829410552978516
22,286200,-1,Cu,9,-0.007064333662619347,-0.07815243303775787
22,286200,-1,Sb,10,0.006186478832249275,-0.04306517541408539
22,286200,-1,ΔT,11,0.017507435159222567,0.6686559915542603
23,38148,-1,Feature 1,0,-0.004439845712354503,0.6584829092025757
23,38148,-1,Feature 2,1,0.01679909568729976,1.524837613105774
23,38148,-1,Feature 3,2,-0.031105422758423682,1.4383741617202759
23,38148,-1,Feature 4,3,-0.008351085766464135,1.4960166215896606
23,38148,-1,Feature 5,4,-0.019098415445400755,-0.47955378890037537
23,38148,-1,FIS,5,-0.03244751438840302,0.7769287824630737
23,38148,-1,Ag,6,0.000446497144719826,-0.020190322771668434
23,38148,-1,As,7,0.00029422945025326785,0.17220264673233032
23,38148,-1,Au,8,-0.012261531216202427,-0.3235071301460266
23,38148,-1,Cu,9,-0.02317632312669388,1.4135053157806396
23,38148,-1,Sb,10,-0.03905054505788487,0.7253308296203613
23,38148,-1,ΔT,11,0.007317894703414161,0.419500470161438
24,199906,-1,Feature 1,0,-0.019575661004564787,0.29453498125076294
24,199906,-1,Feature 2,1,-0.013021747079341289,0.1214231550693512
24,199906,-1,Feature 3,2,0.018382709501332396,-0.33185362815856934
24,199906,-1,Feature 4,3,0.02396616294162123,0.04127645865082741
24,199906,-1,Feature 5,4,0.001588623563805703,0.48502448201179504
24,199906,-1,FIS,5,0.01114214574510204,-0.5861921906471252
24,199906,-1,Ag,6,-0.0114604825618098,-0.43332263827323914
24,199906,-1,As,7,0.016148330667727112,-0.43366941809654236
24,199906,-1,Au,8,-0.005775919143259422,-0.3798733949661255
24,199906,-1,Cu,9,0.00539609927220364,-0.35328057408332825
24,199906,-1,Sb,10,0.004496034588848307,-0.36112719774246216
24,199906,-1,ΔT,11,0.0023082982548259657,-0.2070491909980774
25,196394,-1,Feature 1,0,-0.010824909986862334,0.29453498125076294
25,196394,-1,Feature 2,1,0.0017516784488847662,0.1214231550693512
25,196394,-1,Feature 3,2,-0.011436286350440854,-0.33185362815856934
25,196394,-1,Feature 4,3,0.01775977040341667,0.04127645865082741
25,196394,-1,Feature 5,4,-0.009541484136825517,0.48502448201179504
25,196394,-1,FIS,5,0.002039053383688924,-0.5861921906471252
25,196394,-1,Ag,6,-0.0036039504156950048,-0.5429962873458862
25,196394,-1,As,7,0.01098572803682105,-0.5179113745689392
25,196394,-1,Au,8,-0.0040814155015247485,-0.3938223123550415
25,196394,-1,Cu,9,0.01214146445536592,-0.7730656266212463
25,196394,-1,Sb,10,0.012096308746097685,-0.46210619807243347
25,196394,-1,ΔT,11,0.021103879916747014,-0.48497724533081055
26,52283,-1,Feature 1,0,-0.03127457881734589,1.101405143737793
26,52283,-1,Feature 2,1,0.0363213860282511,1.3330837488174438
26,52283,-1,Feature 3,2,0.02603174906356235,0.9451035857200623
26,52283,-1,Feature 4,3,-0.012197485589526153,0.9905955791473389
26,52283,-1,Feature 5,4,-0.0019277456476848216,-0.37388238310813904
26,52283,-1,FIS,5,0.007538138852086011,-0.5861921906471252
26,52283,-1,Ag,6,0.006227697081520073,-0.03427867218852043
26,52283,-1,As,7,-0.01786719837588221,0.2854594588279724
26,52283,-1,Au,8,0.006399109928272667,0.009533362463116646
26,52283,-1,Cu,9,0.01423637749196201,1.2639570236206055
26,52283,-1,Sb,10,-0.00018233573294432003,-0.09561899304389954
26,52283,-1,ΔT,11,0.021262133491395527,0.05213180556893349
27,291644,-1,Feature 1,0,0.06305791941940837,-0.8919185996055603
27,291644,-1,Feature 2,1,-0.021587258838293984,-1.18364679813385
27,291644,-1,Feature 3,2,0.014317779035640169,-0.561844527721405
27,291644,-1,Feature 4,3,0.043440093759304604,-0.747998833656311
27,291644,-1,Feature 5,4,-0.039255977168532276,0.8347583413124084
27,291644,-1,FIS,5,0.02911852308134758,0.5207568407058716
27,291644,-1,Ag,6,-0.026518249273285315,-0.5247324109077454
27,291644,-1,As,7,0.0007346834968671675,-0.5464332103729248
27,291644,-1,Au,8,-0.006439502122211307,-0.2707332670688629
27,291644,-1,Cu,9,-0.03391320559472607,-0.7054376602172852
27,291644,-1,Sb,10,0.03649203227590038,-0.6177151203155518
27,291644,-1,ΔT,11,0.011235738025751313,0.21067583560943604
28,262469,-1,Feature 1,0,-0.016432921819359424,0.2945825457572937
28,262469,-1,Feature 2,1,0.004280029541059323,0.12098551541566849
28,262469,-1,Feature 3,2,0.00020763833112049784,-0.3338594436645508
28,262469,-1,Feature 4,3,0.01173670183920332,0.03999816253781319
28,262469,-1,Feature 5,4,-0.005205729659660367,0.48568788170814514
28,262469,-1,FIS,5,0.004598604530459707,-0.5702898502349854
28,262469,-1,Ag,6,0.002046031912936543,-0.3810634911060333
28,262469,-1,As,7,0.009263189815690144,-0.22574679553508759
28,262469,-1,Au,8,-0.0032661774472479265,-0.33722177147865295
28,262469,-1,Cu,9,0.02435617619276122,-0.34537938237190247
28,262469,-1,Sb,10,-0.0005388954270975067,-0.2007586658000946
28,262469,-1,ΔT,11,-0.0654478894985466,-1.3290064334869385
29,47849,-1,Feature 1,0,-0.02726638579872743,0.9782763123512268
29,47849,-1,Feature 2,1,0.03451395169270557,1.385412573814392
29,47849,-1,Feature 3,2,0.022600811917869112,1.081241488456726
29,47849,-1,Feature 4,3,-0.033338013783136514,1.1283705234527588
29,47849,-1,Feature 5,4,-0.015699384975478205,-0.4039047062397003
29,47849,-1,FIS,5,-0.003941034448290791,-0.5821801424026489
29,47849,-1,Ag,6,0.005473680657063785,0.10355160385370255
29,47849,-1,As,7,-0.0032895903804536883,0.0439712218940258
29,47849,-1,Au,8,0.0001285322894538904,-0.3268832266330719
29,47849,-1,Cu,9,0.04059733120450741,1.079927682876587
29,47849,-1,Sb,10,-0.008306468965379775,0.2707941234111786
29,47849,-1,ΔT,11,0.005359461648387681,0.4598776400089264
30,257090,-1,Feature 1,0,0.06931208253300522,-0.9992833733558655
30,257090,-1,Feature 2,1,-0.027444568119511886,-0.5250118970870972
30,257090,-1,Feature 3,2,0.0004060260171997653,-0.49546313285827637
30,257090,-1,Feature 4,3,0.053704487965269734,-0.4354257881641388
30,257090,-1,Feature 5,4,0.0002863362985133816,0.629321277141571
30,257090,-1,FIS,5,0.0006675843694117654,-0.2514183223247528
30,257090,-1,Ag,6,0.0004148875120358316,-0.11365094780921936
30,257090,-1,As,7,-0.005149137374011825,-0.3515820801258087
30,257090,-1,Au,8,-0.013117550630732588,-0.36469554901123047
30,257090,-1,Cu,9,-0.0025243546593252232,-0.4429081678390503
30,257090,-1,Sb,10,-0.008713754210949151,0.06591038405895233
30,257090,-1,ΔT,11,0.10492884967627365,2.5589704513549805
31,117481,-1,Feature 1,0,0.04214934517504519,-0.8522602319717407
31,117481,-1,Feature 2,1,-0.04702412447483305,-1.1897550821304321
31,117481,-1,Feature 3,2,0.01569070975987674,-0.5386330485343933
31,117481,-1,Feature 4,3,0.024635631673220883,-0.7905698418617249
31,117481,-1,Feature 5,4,-0.017184997323876405,0.7975650429725647
31,117481,-1,FIS,5,-0.01311720374142458,-0.5813387036323547
31,117481,-1,Ag,6,-0.013851581363855628,1.2479677200317383
31,117481,-1,As,7,-0.02167705746697601,0.754517674446106
31,117481,-1,Au,8,0.03074551877751709,0.48696669936180115
31,117481,-1,Cu,9,-0.013476133401610227,-0.29866352677345276
31,117481,-1,Sb,10,-0.00587308758524224,0.15362517535686493
31,117481,-1,ΔT,11,-0.012979790998867332,-0.31511855125427246
32,174557,-1,Feature 1,0,0.022750992905482662,-0.4180382490158081
32,174557,-1,Feature 2,1,0.03283473886667258,0.8488517999649048
32,174557,-1,Feature 3,2,-0.028923931226324338,1.0768589973449707
32,174557,-1,Feature 4,3,-0.04852206859861196,1.1489460468292236
32,174557,-1,Feature 5,4,0.011874261950447811,-0.1137830913066864
32,174557,-1,FIS,5,-0.005421331020339943,-0.3556111454963684
32,174557,-1,Ag,6,-0.0050826259665688765,-0.13461263477802277
32,174557,-1,As,7,-0.011474150010252496,-0.15902233123779297
32,174557,-1,Au,8,0.0011200476711964466,-0.210889533162117
32,174557,-1,Cu,9,0.00044032489772840997,-0.18276020884513855
32,174557,-1,Sb,10,0.00012963569745283522,-0.1022241935133934
32,174557,-1,ΔT,11,0.050664273726306656,-0.8192143440246582
33,257257,-1,Feature 1,0,0.05466846846576037,-0.9937018156051636
33,257257,-1,Feature 2,1,-0.0363080424248173,-0.5222382545471191
33,257257,-1,Feature 3,2,-0.009036300233982346,-0.4943294823169708
33,257257,-1,Feature 4,3,0.034999399187379106,-0.4334259629249573
33,257257,-1,Feature 5,4,0.011674587474629893,0.6286988258361816
33,257257,-1,FIS,5,-0.02424431861309134,-0.5861963033676147
33,257257,-1,Ag,6,-0.004671318069602203,-0.2622245252132416
33,257257,-1,As,7,0.012200419719562117,-0.5447975993156433
33,257257,-1,Au,8,-0.00735546338996669,-0.2516976296901703
33,257257,-1,Cu,9,-0.013564953431458289,0.19502103328704834
33,257257,-1,Sb,10,0.01875415117792334,-0.45695960521698
33,257257,-1,ΔT,11,0.011100095478960834,-0.02007794752717018
34,201369,-1,Feature 1,0,0.06123239171463026,-0.9937041401863098
34,201369,-1,Feature 2,1,-0.02928472499795523,-0.5221561193466187
34,201369,-1,Feature 3,2,0.0021835344556694323,-0.4943294823169708
