sample_order,dataset_index,label,channel,channel_index,shap_value,feature_value
5,121893,-1,As,7,0.005209505491414962,0.4051429331302643
5,121893,-1,Au,8,0.027179419954591187,1.0235234498977661
5,121893,-1,Cu,9,0.008542455468344746,-0.3411058187484741
5,121893,-1,Sb,10,-0.0075501216630915,0.16617098450660706
5,121893,-1,ΔT,11,0.021391500969359416,-0.4252505898475647
6,55855,-1,Feature 1,0,-0.012957641911201056,0.5484647750854492
6,55855,-1,Feature 2,1,-0.010103666710359489,-0.7026727795600891
6,55855,-1,Feature 3,2,0.006661241227523675,-1.5122320652008057
6,55855,-1,Feature 4,3,0.003922221201082196,-1.1228821277618408
6,55855,-1,Feature 5,4,-0.017687492009750713,0.9502103924751282
6,55855,-1,FIS,5,-0.019487975233357137,-0.4957694113254547
6,55855,-1,Ag,6,-0.04718831050273109,0.703346312046051
6,55855,-1,As,7,-0.0723581181786025,3.3911900520324707
6,55855,-1,Au,8,0.051374219237077134,1.1046738624572754
6,55855,-1,Cu,9,-0.015810542003036054,0.9450125098228455
6,55855,-1,Sb,10,0.0013851211831252342,-0.08610153943300247
6,55855,-1,ΔT,11,-0.016014181669577413,0.09814175218343735
7,131627,-1,Feature 1,0,-0.004536669277053483,-0.1333499550819397
7,131627,-1,Feature 2,1,-0.007052915238245982,-0.4145877957344055
7,131627,-1,Feature 3,2,0.012199400277825552,-0.42080527544021606
7,131627,-1,Feature 4,3,-0.005747397116834727,-0.6178461909294128
7,131627,-1,Feature 5,4,-0.01320193998538866,0.14686837792396545
7,131627,-1,FIS,5,0.010906410243776577,0.8696214556694031
7,131627,-1,Ag,6,0.1581771216387659,2.139500856399536
7,131627,-1,As,7,-0.014361474204627746,0.36960768699645996
7,131627,-1,Au,8,0.008547025575095566,0.007585161831229925
7,131627,-1,Cu,9,-0.008844059093371959,-0.4731188714504242
7,131627,-1,Sb,10,0.004422639342923434,-0.1831386238336563
7,131627,-1,ΔT,11,0.009444465297025422,0.07971526682376862
8,60164,-1,Feature 1,0,-0.020776939203226475,0.10684895515441895
8,60164,-1,Feature 2,1,-0.024139052872792707,1.28213632106781
8,60164,-1,Feature 3,2,0.027180083353696427,1.4024428129196167
8,60164,-1,Feature 4,3,-0.11444819334548563,1.5471057891845703
8,60164,-1,Feature 5,4,0.01373873952553754,-0.30105024576187134
8,60164,-1,FIS,5,0.0009102324431059657,-0.5861924886703491
8,60164,-1,Ag,6,0.006053265243080039,0.2874999940395355
8,60164,-1,As,7,0.0018058978151902028,-0.10280684381723404
8,60164,-1,Au,8,0.0361919695072589,2.4160354137420654
8,60164,-1,Cu,9,0.011316136171022007,1.8021668195724487
8,60164,-1,Sb,10,0.0003691451126722976,-0.33713245391845703
8,60164,-1,ΔT,11,0.012321701420875868,0.13888193666934967
9,97255,-1,Feature 1,0,-0.01442015850899511,0.43875083327293396
9,97255,-1,Feature 2,1,0.006386205906066989,-0.6352851390838623
9,97255,-1,Feature 3,2,-0.008430365507665476,-1.06827974319458
9,97255,-1,Feature 4,3,0.021024501525918865,-0.9580793976783752
9,97255,-1,Feature 5,4,-0.023915359293974283,0.5612054467201233
9,97255,-1,FIS,5,0.03705337430515163,0.36105501651763916
9,97255,-1,Ag,6,0.0016817294449954483,0.260482519865036
9,97255,-1,As,7,0.003205674403735922,0.5220654606819153
9,97255,-1,Au,8,-0.01009937478986939,-0.2209412306547165
9,97255,-1,Cu,9,0.01074240604875084,-0.1987987607717514
9,97255,-1,Sb,10,0.00037859897421577035,-0.3378054201602936
9,97255,-1,ΔT,11,0.020014906271717346,-0.0803816020488739
10,297718,-1,Feature 1,0,0.033559893137014955,-1.2268534898757935
10,297718,-1,Feature 2,1,-0.005112804072262822,-1.6639864444732666
10,297718,-1,Feature 3,2,-0.04419278256348394,-1.553653359413147
10,297718,-1,Feature 4,3,-0.010147877417035305,-0.19506004452705383
10,297718,-1,Feature 5,4,-0.002708496955255548,1.1665441989898682
10,297718,-1,FIS,5,-0.006646039513900757,-0.43633684515953064
10,297718,-1,Ag,6,-0.015417681327602309,-0.5174604058265686
10,297718,-1,As,7,0.0007340633524374998,-0.2653902471065521
10,297718,-1,Au,8,-0.0215043670435153,-0.357126384973526
10,297718,-1,Cu,9,-0.036255002626877385,-0.9604644775390625
10,297718,-1,Sb,10,0.010420307574876797,-0.03755355253815651
10,297718,-1,ΔT,11,0.010037255484657597,-0.4254634380340576
11,297011,-1,Feature 1,0,0.03437661025021955,-0.9649028778076172
11,297011,-1,Feature 2,1,-0.00536010489188798,-0.4536115527153015
11,297011,-1,Feature 3,2,-0.0031425306973620268,-0.4166758060455322
11,297011,-1,Feature 4,3,0.05077410491166592,-0.3542362153530121
11,297011,-1,Feature 5,4,0.007329204807812177,0.591581404209137
11,297011,-1,FIS,5,-0.011675993616228552,1.2236074209213257
11,297011,-1,Ag,6,-0.00418200689264034,-0.5148702263832092
11,297011,-1,As,7,0.01365765883216524,-0.5692483186721802
11,297011,-1,Au,8,-0.019023644945651532,-0.32208189368247986
11,297011,-1,Cu,9,-0.012966903561543707,-0.22890983521938324
11,297011,-1,Sb,10,0.057880841014676984,-0.7553625702857971
11,297011,-1,ΔT,11,0.01004377111437444,-0.039143070578575134
12,175252,-1,Feature 1,0,-0.008849467261371202,0.29453498125076294
12,175252,-1,Feature 2,1,0.00962239450218935,0.1214231550693512
12,175252,-1,Feature 3,2,0.004955565419154456,-0.33185362815856934
12,175252,-1,Feature 4,3,0.007877716393834493,0.04127645865082741
12,175252,-1,Feature 5,4,-0.0034230005905366043,0.48502448201179504
12,175252,-1,FIS,5,0.0042874012640684534,-0.5861950516700745
12,175252,-1,Ag,6,-0.001028521490922815,-0.5243040323257446
12,175252,-1,As,7,0.012139254539118096,-0.42954522371292114
12,175252,-1,Au,8,-0.001494292404836399,-0.3520696759223938
12,175252,-1,Cu,9,0.009005672127510607,-0.9606268405914307
12,175252,-1,Sb,10,0.004518746869862196,-0.3129863142967224
12,175252,-1,ΔT,11,0.03521499314653345,-0.6306041479110718
13,256379,-1,Feature 1,0,0.0615691884363932,-0.9937184453010559
13,256379,-1,Feature 2,1,-0.010720456751925957,-0.5222765207290649
13,256379,-1,Feature 3,2,-0.013247508389644605,-0.49459108710289
13,256379,-1,Feature 4,3,0.05330487937084121,-0.4334613084793091
13,256379,-1,Feature 5,4,-0.006166763051556378,0.6287192702293396
13,256379,-1,FIS,5,-0.005884970568756789,-0.5861921906471252
13,256379,-1,Ag,6,0.0011286284538869285,-0.26959386467933655
13,256379,-1,As,7,0.011710502304078744,-0.5855392813682556
13,256379,-1,Au,8,-0.00789459244147235,-0.2674781382083893
13,256379,-1,Cu,9,0.008498301568041182,0.2962571978569031
13,256379,-1,Sb,10,0.016796766682523976,-0.5044392943382263
13,256379,-1,ΔT,11,0.01790497744617623,-0.03143462538719177
14,267593,-1,Feature 1,0,0.030231458251433523,-0.9344484210014343
14,267593,-1,Feature 2,1,-0.029390015670256092,-1.0625272989273071
14,267593,-1,Feature 3,2,-0.02681202487801843,-0.7253755927085876
14,267593,-1,Feature 4,3,0.024362330947646983,-0.3258804380893707
14,267593,-1,Feature 5,4,-0.018766881655135296,1.0741393566131592
14,267593,-1,FIS,5,0.004429706865307619,-0.5861921906471252
14,267593,-1,Ag,6,-0.0008757761079523463,-0.13553552329540253
14,267593,-1,As,7,0.014158438075640782,-0.37379810214042664
14,267593,-1,Au,8,-0.005783997857962396,-0.3415381908416748
14,267593,-1,Cu,9,0.009578625923899665,0.12974002957344055
14,267593,-1,Sb,10,0.005128262694018562,-0.23424723744392395
14,267593,-1,ΔT,11,-0.0016008181858388564,0.8900216221809387
15,31250,-1,Feature 1,0,-0.019818952350374255,0.6957018971443176
15,31250,-1,Feature 2,1,-0.00010720118434340291,1.508424997329712
15,31250,-1,Feature 3,2,-0.04382945199958396,1.398518443107605
15,31250,-1,Feature 4,3,-0.017830338503081727,1.4550882577896118
15,31250,-1,Feature 5,4,0.01945203360173627,-0.4709976017475128
15,31250,-1,FIS,5,0.019856923937986142,-0.5716547966003418
15,31250,-1,Ag,6,0.010092050982068668,0.2301899641752243
15,31250,-1,As,7,0.009669184213379175,0.6278578042984009
15,31250,-1,Au,8,-0.0026920697074596907,-0.2113417237997055
15,31250,-1,Cu,9,-0.04299198908709735,3.1387109756469727
15,31250,-1,Sb,10,-0.00984725734575148,0.372809499502182
15,31250,-1,ΔT,11,-0.002081188624472487,0.8327962756156921
16,294247,-1,Feature 1,0,-0.002323936065268932,-0.011363386176526546
16,294247,-1,Feature 2,1,0.030312157417387492,1.8165991306304932
16,294247,-1,Feature 3,2,0.08280096002606517,2.1866090297698975
16,294247,-1,Feature 4,3,-0.11183591699029719,2.2663753032684326
16,294247,-1,Feature 5,4,0.005096205344457028,-0.6378592848777771
16,294247,-1,FIS,5,-0.0015132316407750876,-0.5848117470741272
16,294247,-1,Ag,6,-0.010117345700162293,-0.535987913608551
16,294247,-1,As,7,0.012096685927302316,-0.4951726794242859
16,294247,-1,Au,8,-0.0020802924423299696,-0.37222200632095337
16,294247,-1,Cu,9,-0.026118048225596654,-0.8963520526885986
16,294247,-1,Sb,10,0.0020490006992029543,-0.2733602523803711
16,294247,-1,ΔT,11,0.015443984790656786,0.29046693444252014
17,110563,-1,Feature 1,0,-0.015491891111113838,-0.010247079655528069
17,110563,-1,Feature 2,1,0.021096484089207942,1.8204011917114258
17,110563,-1,Feature 3,2,0.04247309719931618,2.1911439895629883
17,110563,-1,Feature 4,3,-0.10625209842998612,2.2695107460021973
17,110563,-1,Feature 5,4,0.031127363208082962,-0.6395540833473206
17,110563,-1,FIS,5,0.006096918835717504,-0.5832383632659912
17,110563,-1,Ag,6,-0.007635722354548563,-0.30125147104263306
17,110563,-1,As,7,0.021765873531494152,-0.43872541189193726
17,110563,-1,Au,8,-0.0020084114471792193,-0.310049831867218
17,110563,-1,Cu,9,-0.002647109991678943,-0.2264174222946167
17,110563,-1,Sb,10,-0.0035601457251915607,-0.16953791677951813
17,110563,-1,ΔT,11,0.007923318825613547,-0.743157148361206
18,74445,-1,Feature 1,0,-0.014582129549546574,-0.009819542989134789
18,74445,-1,Feature 2,1,-0.0028242156621168745,1.8296196460723877
18,74445,-1,Feature 3,2,0.045528949187445864,2.2002575397491455
18,74445,-1,Feature 4,3,-0.10938906097790577,2.2801859378814697
18,74445,-1,Feature 5,4,0.02287214211516951,-0.6442881226539612
18,74445,-1,FIS,5,0.003994258707820779,-0.586193323135376
18,74445,-1,Ag,6,-0.0038408897594271745,-0.3010103106498718
18,74445,-1,As,7,0.018384506925009238,-0.19016961753368378
18,74445,-1,Au,8,0.017958036339833557,0.12817245721817017
18,74445,-1,Cu,9,0.011799580472047318,0.30956149101257324
18,74445,-1,Sb,10,-0.004460452352149892,-0.19741229712963104
18,74445,-1,ΔT,11,-9.490662007080671e-05,-0.15201592445373535
19,81548,-1,Feature 1,0,-0.001633238512712446,0.2820892333984375
19,81548,-1,Feature 2,1,-0.03516985899448888,-0.9688059687614441
19,81548,-1,Feature 3,2,-0.03454979256299133,-1.2874869108200073
19,81548,-1,Feature 4,3,0.041647700995081985,-1.3544703722000122
19,81548,-1,Feature 5,4,-0.009142009375111525,0.7517600059509277
19,81548,-1,FIS,5,-0.0008276619266812031,-0.5716077089309692
19,81548,-1,Ag,6,0.00046570331241527446,-0.26268839836120605
19,81548,-1,As,7,0.013740247381441318,-0.38924726843833923
19,81548,-1,Au,8,-0.00685873338377031,-0.3479018211364746
19,81548,-1,Cu,9,0.012215670402121497,-0.20223581790924072
19,81548,-1,Sb,10,0.0025067071697666378,-0.18416827917099
19,81548,-1,ΔT,11,0.014243847589271488,-0.44614213705062866
20,214877,-1,Feature 1,0,-0.013669454126116228,0.29453498125076294
20,214877,-1,Feature 2,1,0.018287092406657136,0.12136845290660858
20,214877,-1,Feature 3,2,0.010399854844074368,-0.3320280611515045
20,214877,-1,Feature 4,3,0.012002775888887447,0.04111733287572861
20,214877,-1,Feature 5,4,-0.010798789094264677,0.48511219024658203
20,214877,-1,FIS,5,0.0020955261939841438,-0.5861921906471252
20,214877,-1,Ag,6,-0.000848635920147259,-0.17715664207935333
20,214877,-1,As,7,0.008476814111866904,0.6746342778205872
20,214877,-1,Au,8,-0.002624010621429251,-0.3422514498233795
20,214877,-1,Cu,9,0.01219683463356992,0.6647059917449951
20,214877,-1,Sb,10,-0.005885440208827264,0.5043648481369019
20,214877,-1,ΔT,11,0.01467481015104767,-0.7480235695838928
21,222922,-1,Feature 1,0,-0.06857106808468366,1.9304832220077515
21,222922,-1,Feature 2,1,0.01612669482798746,0.5854130983352661
21,222922,-1,Feature 3,2,0.002178206213372716,0.3102877736091614
21,222922,-1,Feature 4,3,0.036074483729953345,-0.9508188366889954
21,222922,-1,Feature 5,4,0.09732857633970994,-2.462402105331421
21,222922,-1,FIS,5,0.024137453492151847,-0.13000036776065826
21,222922,-1,Ag,6,-0.015167802477058016,-0.2972118854522705
21,222922,-1,As,7,0.0052437581142073695,-0.736103892326355
21,222922,-1,Au,8,-0.00161950702431265,-0.25404268503189087
21,222922,-1,Cu,9,0.013758879044551909,0.3997410833835602
21,222922,-1,Sb,10,0.010600950381445231,-0.4196048378944397
21,222922,-1,ΔT,11,-0.0028384765133101213,0.43302837014198303
22,286200,-1,Feature 1,0,-0.003750229881935118,-0.026239173486828804
22,286200,-1,Feature 2,1,0.01855831109121821,-0.03823311999440193
22,286200,-1,Feature 3,2,-0.005834248983342534,-0.3729740083217621
22,286200,-1,Feature 4,3,0.012656842510574598,-0.07685713469982147
22,286200,-1,Feature 5,4,0.020073255728478696,0.5207977294921875
22,286200,-1,FIS,5,0.0684182813694535,1.1190907955169678
22,286200,-1,Ag,6,-0.004173061413324827,-0.17263470590114594
22,286200,-1,As,7,-0.0038470798875513707,-0.5249431729316711
22,286200,-1,Au,8,-0.009425201524546647,-0.25829410552978516
22,286200,-1,Cu,9,0.01468178603525796,-0.07815243303775787
22,286200,-1,Sb,10,0.0027341222359346623,-0.04306517541408539
22,286200,-1,ΔT,11,-0.01604589600380381,0.6686559915542603
23,38148,-1,Feature 1,0,-0.013116101746362952,0.6584829092025757
23,38148,-1,Feature 2,1,0.005749992770312892,1.524837613105774
23,38148,-1,Feature 3,2,-0.0038763097889798967,1.4383741617202759
23,38148,-1,Feature 4,3,0.012849370596322723,1.4960166215896606
23,38148,-1,Feature 5,4,0.010875047899335744,-0.47955378890037537
23,38148,-1,FIS,5,0.007510832799305068,0.7769287824630737
23,38148,-1,Ag,6,0.0004844415436585015,-0.020190322771668434
23,38148,-1,As,7,0.021509305519850735,0.17220264673233032
23,38148,-1,Au,8,-0.0017713554264582355,-0.3235071301460266
23,38148,-1,Cu,9,-0.024284712897385857,1.4135053157806396
23,38148,-1,Sb,10,-0.010345630930964175,0.7253308296203613
23,38148,-1,ΔT,11,-0.012903924475946056,0.419500470161438
24,199906,-1,Feature 1,0,-0.01595225090369487,0.29453498125076294
24,199906,-1,Feature 2,1,0.003735876112536755,0.1214231550693512
24,199906,-1,Feature 3,2,0.001661700257478158,-0.33185362815856934
24,199906,-1,Feature 4,3,0.019718739542716923,0.04127645865082741
24,199906,-1,Feature 5,4,-0.003519655861582403,0.48502448201179504
24,199906,-1,FIS,5,0.013453971898744801,-0.5861921906471252
24,199906,-1,Ag,6,0.0019537160621364773,-0.43332263827323914
24,199906,-1,As,7,0.008324141306472124,-0.43366941809654236
24,199906,-1,Au,8,-0.005218568439992224,-0.3798733949661255
24,199906,-1,Cu,9,-0.0022879974209239254,-0.35328057408332825
24,199906,-1,Sb,10,0.010387741531225876,-0.36112719774246216
24,199906,-1,ΔT,11,0.015237450342872922,-0.2070491909980774
25,196394,-1,Feature 1,0,-0.01042734495375655,0.29453498125076294
25,196394,-1,Feature 2,1,0.0031461220087419923,0.1214231550693512
25,196394,-1,Feature 3,2,0.005050680866755863,-0.33185362815856934
25,196394,-1,Feature 4,3,0.0062286217424595445,0.04127645865082741
25,196394,-1,Feature 5,4,-0.005697816363366333,0.48502448201179504
25,196394,-1,FIS,5,0.004925038757413572,-0.5861921906471252
25,196394,-1,Ag,6,-0.001391848162335906,-0.5429962873458862
25,196394,-1,As,7,-0.0010726857905137615,-0.5179113745689392
25,196394,-1,Au,8,-0.0068400669250700385,-0.3938223123550415
25,196394,-1,Cu,9,0.008923099863839478,-0.7730656266212463
25,196394,-1,Sb,10,0.005781741920087513,-0.46210619807243347
25,196394,-1,ΔT,11,0.02797308649160719,-0.48497724533081055
26,52283,-1,Feature 1,0,-0.040591801804074096,1.101405143737793
26,52283,-1,Feature 2,1,0.0022606538154281014,1.3330837488174438
26,52283,-1,Feature 3,2,-0.0027896795066807275,0.9451035857200623
26,52283,-1,Feature 4,3,0.0051188414499565,0.9905955791473389
26,52283,-1,Feature 5,4,0.01795376108159329,-0.37388238310813904
26,52283,-1,FIS,5,-0.006764705496486833,-0.5861921906471252
26,52283,-1,Ag,6,-0.0015939837543937335,-0.03427867218852043
26,52283,-1,As,7,0.008196712783051858,0.2854594588279724
26,52283,-1,Au,8,-0.006675725776284338,0.009533362463116646
26,52283,-1,Cu,9,0.00010627859441177909,1.2639570236206055
26,52283,-1,Sb,10,0.0008176969796379775,-0.09561899304389954
26,52283,-1,ΔT,11,-0.012536273341309816,0.05213180556893349
27,291644,-1,Feature 1,0,0.04705338414797098,-0.8919185996055603
27,291644,-1,Feature 2,1,-0.059258032797810306,-1.18364679813385
27,291644,-1,Feature 3,2,-0.0038198976557523427,-0.561844527721405
27,291644,-1,Feature 4,3,0.06146434137450501,-0.747998833656311
27,291644,-1,Feature 5,4,-0.011063427464182176,0.8347583413124084
27,291644,-1,FIS,5,-0.02101826630158413,0.5207568407058716
27,291644,-1,Ag,6,-0.016070785921616863,-0.5247324109077454
27,291644,-1,As,7,-0.0045840911772265566,-0.5464332103729248
27,291644,-1,Au,8,-0.012799713771880588,-0.2707332670688629
27,291644,-1,Cu,9,-0.03879201434013497,-0.7054376602172852
27,291644,-1,Sb,10,0.0303757356528142,-0.6177151203155518
27,291644,-1,ΔT,11,-0.004444948311725916,0.21067583560943604
28,262469,-1,Feature 1,0,-0.016967893918435145,0.2945825457572937
28,262469,-1,Feature 2,1,0.014223653544357751,0.12098551541566849
28,262469,-1,Feature 3,2,0.0007579106157433964,-0.3338594436645508
28,262469,-1,Feature 4,3,0.027986625116983882,0.03999816253781319
28,262469,-1,Feature 5,4,-0.014625108484391244,0.48568788170814514
28,262469,-1,FIS,5,0.001560012946109185,-0.5702898502349854
28,262469,-1,Ag,6,-0.0003695211968330117,-0.3810634911060333
28,262469,-1,As,7,0.007760367977929984,-0.22574679553508759
28,262469,-1,Au,8,-0.0039291220048218445,-0.33722177147865295
28,262469,-1,Cu,9,0.0019392883343681137,-0.34537938237190247
28,262469,-1,Sb,10,0.0019420593003899168,-0.2007586658000946
28,262469,-1,ΔT,11,-0.02846542944000435,-1.3290064334869385
29,47849,-1,Feature 1,0,-0.013876668196356464,0.9782763123512268
29,47849,-1,Feature 2,1,0.006915831856364123,1.385412573814392
29,47849,-1,Feature 3,2,-0.009106595004479377,1.081241488456726
29,47849,-1,Feature 4,3,0.01708544995397215,1.1283705234527588
29,47849,-1,Feature 5,4,0.021787831748545573,-0.4039047062397003
29,47849,-1,FIS,5,-0.0020374861918418105,-0.5821801424026489
29,47849,-1,Ag,6,-0.004852417656070645,0.10355160385370255
29,47849,-1,As,7,0.005301187880488445,0.0439712218940258
29,47849,-1,Au,8,-0.002575870332728659,-0.3268832266330719
29,47849,-1,Cu,9,0.007172932452433653,1.079927682876587
29,47849,-1,Sb,10,-0.012037883618661378,0.2707941234111786
29,47849,-1,ΔT,11,-0.00506273402927095,0.4598776400089264
30,257090,-1,Feature 1,0,0.025339148284148173,-0.9992833733558655
30,257090,-1,Feature 2,1,-0.043502327885120866,-0.5250118970870972
30,257090,-1,Feature 3,2,-0.042900745665495454,-0.49546313285827637
30,257090,-1,Feature 4,3,0.02211027464361789,-0.4354257881641388
30,257090,-1,Feature 5,4,0.005558591644764479,0.629321277141571
30,257090,-1,FIS,5,-0.007375707283091503,-0.2514183223247528
30,257090,-1,Ag,6,-0.004067971031771646,-0.11365094780921936
30,257090,-1,As,7,0.01197179165577054,-0.3515820801258087
30,257090,-1,Au,8,-0.01343296408756302,-0.36469554901123047
30,257090,-1,Cu,9,0.027217786227050067,-0.4429081678390503
30,257090,-1,Sb,10,-0.010901120052954696,0.06591038405895233
30,257090,-1,ΔT,11,0.062211786125729876,2.5589704513549805
31,117481,-1,Feature 1,0,0.015624612120911293,-0.8522602319717407
31,117481,-1,Feature 2,1,-0.02583704105073734,-1.1897550821304321
31,117481,-1,Feature 3,2,-0.012778253131676917,-0.5386330485343933
31,117481,-1,Feature 4,3,0.056976601165993714,-0.7905698418617249
31,117481,-1,Feature 5,4,-0.0057598326234757245,0.7975650429725647
31,117481,-1,FIS,5,0.020813118953170458,-0.5813387036323547
31,117481,-1,Ag,6,0.02902398420165813,1.2479677200317383
31,117481,-1,As,7,-0.034370601733492906,0.754517674446106
31,117481,-1,Au,8,0.0219533735745657,0.48696669936180115
31,117481,-1,Cu,9,0.005566855803211854,-0.29866352677345276
31,117481,-1,Sb,10,0.0008487857988655889,0.15362517535686493
31,117481,-1,ΔT,11,-0.004406164494065482,-0.31511855125427246
32,174557,-1,Feature 1,0,0.011386623095006185,-0.4180382490158081
32,174557,-1,Feature 2,1,-0.002129448108250133,0.8488517999649048
32,174557,-1,Feature 3,2,-0.01673032823768648,1.0768589973449707
32,174557,-1,Feature 4,3,-0.01731519743494868,1.1489460468292236
32,174557,-1,Feature 5,4,-0.00885276205156092,-0.1137830913066864
32,174557,-1,FIS,5,0.011136457425189967,-0.3556111454963684
32,174557,-1,Ag,6,8.519961658736097e-05,-0.13461263477802277
32,174557,-1,As,7,0.020283544532174517,-0.15902233123779297
32,174557,-1,Au,8,-0.003790082155946794,-0.210889533162117
32,174557,-1,Cu,9,-0.005216185585033196,-0.18276020884513855
32,174557,-1,Sb,10,-0.008203206202419077,-0.1022241935133934
32,174557,-1,ΔT,11,0.006139753545921418,-0.8192143440246582
33,257257,-1,Feature 1,0,0.06544619811401023,-0.9937018156051636
33,257257,-1,Feature 2,1,-0.003988831142676466,-0.5222382545471191
33,257257,-1,Feature 3,2,0.004119994652636381,-0.4943294823169708
33,257257,-1,Feature 4,3,0.03251136965742226,-0.4334259629249573
33,257257,-1,Feature 5,4,-0.011254151172229904,0.6286988258361816
33,257257,-1,FIS,5,-0.010481588154009925,-0.5861963033676147
33,257257,-1,Ag,6,0.002938473966642289,-0.2622245252132416
33,257257,-1,As,7,0.015411931789976525,-0.5447975993156433
33,257257,-1,Au,8,-0.010119942554525349,-0.2516976296901703
33,257257,-1,Cu,9,0.008018819941836789,0.19502103328704834
33,257257,-1,Sb,10,0.01746884358298806,-0.45695960521698
33,257257,-1,ΔT,11,0.013867437334214203,-0.02007794752717018
34,201369,-1,Feature 1,0,0.0643564752552446,-0.9937041401863098
34,201369,-1,Feature 2,1,-0.013867463181299404,-0.5221561193466187
34,201369,-1,Feature 3,2,0.006239569544546628,-0.4943294823169708
