sample_order,dataset_index,label,channel,channel_index,shap_value,feature_value
0,267010,-1,Feature 1,0,-0.061321616473875865,1.925946593284607
0,267010,-1,Feature 2,1,-0.004153424449427341,0.5896748304367065
0,267010,-1,Feature 3,2,0.00011003623070750162,0.3064504563808441
0,267010,-1,Feature 4,3,0.039220872855218684,-0.9489485025405884
0,267010,-1,Feature 5,4,0.012791566399329534,-2.457200765609741
0,267010,-1,FIS,5,0.000874043824082866,-0.2307204306125641
0,267010,-1,Ag,6,0.0013107064709809528,-0.0743868499994278
0,267010,-1,As,7,-0.00944858612831311,-0.6132180690765381
0,267010,-1,Au,8,0.02150814155540554,1.306684970855713
0,267010,-1,Cu,9,-0.013422224651726851,0.05222741886973381
0,267010,-1,Sb,10,0.000877152274402453,-0.45168858766555786
0,267010,-1,ΔT,11,0.003741910018018492,-0.005918045062571764
1,76234,-1,Feature 1,0,0.06117570800716606,-0.8519752621650696
1,76234,-1,Feature 2,1,-0.037725612177624664,-1.1887236833572388
1,76234,-1,Feature 3,2,0.01647391969421684,-0.5367143154144287
1,76234,-1,Feature 4,3,0.04937840735493537,-0.7895089387893677
1,76234,-1,Feature 5,4,-0.030073068154082977,0.7969893217086792
1,76234,-1,FIS,5,-0.006497731052276293,-0.5728898048400879
1,76234,-1,Ag,6,0.006666228804578787,-0.29783567786216736
1,76234,-1,As,7,0.01647168466101759,-0.11260830610990524
1,76234,-1,Au,8,-0.017959546754231878,-0.27594244480133057
1,76234,-1,Cu,9,-0.01352327513788916,0.212502121925354
1,76234,-1,Sb,10,0.007915590623540017,0.014066528528928757
1,76234,-1,ΔT,11,0.0016516622948358171,0.1606243997812271
2,112204,-1,Feature 1,0,0.033735418350729886,-0.763041615486145
2,112204,-1,Feature 2,1,-0.008696335993613498,-1.0902783870697021
2,112204,-1,Feature 3,2,-0.006427673630301524,-0.5140829086303711
2,112204,-1,Feature 4,3,0.021663438615707003,-0.767746090888977
2,112204,-1,Feature 5,4,-0.053435560461993166,0.7124247550964355
2,112204,-1,FIS,5,-0.004492935120886195,-0.584650993347168
2,112204,-1,Ag,6,-0.0002496055827247381,0.3590873181819916
2,112204,-1,As,7,-0.19110265193257753,2.6933534145355225
2,112204,-1,Au,8,0.004144351664843319,0.0028165974654257298
2,112204,-1,Cu,9,-0.013754486368265904,-0.20819656550884247
2,112204,-1,Sb,10,0.003254577001945938,0.22320175170898438
2,112204,-1,ΔT,11,0.00028043627486863616,0.34740179777145386
3,239602,-1,Feature 1,0,-0.03165003680239055,0.2945587635040283
3,239602,-1,Feature 2,1,-0.010333365832003479,0.12218911200761795
3,239602,-1,Feature 3,2,0.029012368466560114,-0.3320280611515045
3,239602,-1,Feature 4,3,0.0011465434235460132,0.04144500941038132
3,239602,-1,Feature 5,4,-0.008532772286571799,0.4851735830307007
3,239602,-1,FIS,5,-0.005561037740153712,-0.5196393132209778
3,239602,-1,Ag,6,-0.013127337681896722,-0.3898316025733948
3,239602,-1,As,7,0.023966011061896997,-0.29595947265625
3,239602,-1,Au,8,-0.004516189337331034,-0.3083466589450836
